node_x,node_y,average_distance
3150.168945,4808.358398,213.5833214255094
8267.675781,9568.21582,274.5587436769455
5257.493164,4828.808594,196.26645708896572
5425.699219,2826.125977,218.72530650738761
6351.141602,5111.989746,159.6194164213655
6475.829102,7838.330566,240.16893486896632
5241.466797,2962.077393,199.82692692406619
5109.372559,2558.837158,211.3905232774142
5461.000488,5193.691406,185.18856848904005
6331.243652,6522.203125,188.5691920779629
3097.225342,4771.022461,217.1438427024092
4962.983398,6655.646973,211.64877825726614
6057.492188,4465.644531,177.29434425995257
6034.566406,2096.338867,227.04205081306623
5082.106445,2301.319336,208.03162527507072
5398.675781,4301.895508,163.4911320053728
5935.865723,7199.910156,210.18588208396446
2005.755371,1871.612915,260.75385670601014
6650.630859,7328.824219,219.6031722442914
3262.133545,3639.728271,211.49272098539623
5650.714844,2463.342285,234.59329541882198
5202.889648,4834.437012,194.20592152267727
6357.21875,7144.258789,210.21184304535453
7354.328125,2433.051025,236.1313880712183
4354.662109,3717.922119,194.01190020290932
4097.108398,3746.804443,203.78648795404533
2941.146729,4834.422852,227.4439941699294
3896.910156,2252.712402,216.83898145237347
8868.701172,9509.753906,287.91364636620847
5254.73584,5126.071777,194.61377497070674
4870.337891,6231.31543,210.0186733731531
4159.438477,6058.732422,224.7883284273099
4568.09668,3941.232178,195.60857363321998
3094.473389,4399.095215,221.48411305764338
5384.888672,2816.968262,218.8957617673116
2926.813232,4413.177246,210.2939670200909
5837.931152,2495.71167,224.12455774341973
3172.234131,3098.021729,278.6475207910606
6711.29541,7544.378418,208.4852562087394
2599.208496,2840.200928,248.13414878111516
7135.384277,2280.897217,249.5105484267383
1637.339966,967.9328,296.8257208996599
6409.169922,6399.720703,189.62778428738818
4624.354492,3807.386963,192.10707896316197
5832.167969,3697.50708,186.08551913349146
6573.416016,7568.32959,213.55933811551543
6775.79834,2316.824219,235.05695178760251
5062.81543,6523.654297,210.89723643222544
3859.408447,2766.240967,193.5046726301049
5617.07373,2459.115479,235.95312508930868
8186.556641,8811.356445,256.84958417878886
5210.561035,3181.696289,203.9615101025978
2849.670166,2457.319336,239.97765139607327
6130.967773,7068.98877,206.9580920808208
5713.039551,3638.333496,184.17463919293533
3076.820068,4712.560547,217.0554428281558
3362.5,5054.908203,218.90259781086564
3133.342773,4683.135742,219.15804063902146
3689.547852,5145.084473,226.08220971106857
2942.801025,4870.349609,227.02277728558772
5981.639648,7166.09668,207.35476551113143
7140.353516,4418.84082,203.36835186190734
4343.450195,5481.46582,251.87850018576205
3011.754639,3741.161865,216.05189334400274
6261.258789,7670.467773,233.53509759652482
7219.928711,2753.342529,225.0532193992741
2429.888428,3126.904297,243.549604183933
2737.639404,2907.123535,234.1608585064731
5891.188965,7777.543945,234.58460175473692
6331.568848,4367.155762,178.4512188848561
4098.211426,3629.873047,194.2471664142208
5839.348145,6584.919922,183.17206710296932
3932.762695,5498.710449,236.71941356348776
4052.98877,3059.28418,191.44220513846417
3509.92041,7670.023926,286.31227458489326
2740.396729,2907.827881,234.71128004343973
5141.12207,4520.26709,186.6047726558258
6190.29248,6003.947754,198.37493641222028
6834.835938,7654.969727,208.1269926552542
3862.165771,2747.220703,191.8201308908005
5831.627441,7283.739746,211.84249092623818
4951.407715,6619.459473,213.3740733331428
6562.375,6499.005859,202.46197022091394
5660.101074,6610.999023,189.7188305564288
8270.985352,8883.512695,263.7190363236261
6192.299805,2142.825439,229.98653939584466
4198.042969,5431.090332,254.12861021405504
3779.44165,2607.74707,203.90705610014004
4152.80957,2063.2229,217.0480580720757
2513.164307,2158.316162,253.61785602011946
4049.128418,2257.643555,204.29760224057614
4029.825928,3083.939941,191.5886370781058
2676.417725,2387.959229,247.91885341945073
5228.263672,4559.012207,187.82190849075477
6212.705078,2240.039307,218.1884998999743
6137.475586,4628.15332,175.95896659140922
6565.138184,6873.060547,205.81140864793804
5704.220703,8109.331543,233.03965019576464
6585.047363,7489.191895,218.44198222400047
5873.529785,4362.478027,164.954176788317
5201.235352,2633.811768,226.7072332885599
2499.933838,2903.601318,251.39481580977966
5400.881836,2285.828369,227.5456088708525
6335.429199,2248.619385,227.88663942156555
6164.17334,2183.68335,230.67070961104284
5443.904297,4966.873535,183.09132062530364
6087.675781,5629.012207,172.9036437941185
1758.679932,2900.078857,274.6797347889457
4922.724609,4550.558594,197.76269326398216
4323.789551,6062.959473,226.85172758709382
3622.811279,2385.141602,223.14552885027578
5679.397949,3536.893066,182.40057157554799
6909.905273,7607.341797,207.45949529879113
3397.255371,3858.804688,202.0692406618845
2856.773438,2936.005859,237.83181389500157
3072.942871,5741.012695,267.39307822011375
5171.45459,3354.447998,185.81043696950644
4504.123047,3779.913574,191.82003372295733
6788.460938,6316.582031,189.09446429081763
5142.776855,4982.371094,193.54836958074932
3922.278809,2830.345703,192.1497527935755
6237.312988,6530.205566,180.5041239175788
3986.974854,5363.731445,231.12386042125118
6519.347656,2325.981934,233.75795490268925
5579.174805,5537.955078,183.8362893315424
7067.566895,6788.533691,190.97130119173502
7840.250488,8601.741211,236.41563830699323
5240.694824,3080.713623,209.9238261267183
6321.377441,7383.060059,220.03229973421736
6077.605469,7383.060059,222.54994141350633
5826.101562,5214.825195,168.5529821954217
3049.807861,3765.113037,211.5759252379183
5307.679199,4888.679688,191.7824983567203
4353.007812,3743.986572,194.2944814380841
4253.198242,5583.94873,243.90100311508672
330.665558,1982.894531,333.10072304306823
5129.297852,2514.358398,215.07978623074504
4321.705078,6866.382324,238.30159183790119
3896.358643,3538.999268,195.08173530336373
5515.058105,6938.560059,203.1202594952988
5901.358398,7042.769043,205.3715355377097
4682.812988,3946.16333,192.54887828298706
5930.885742,5509.981445,173.17269583607214
5069.427734,4299.077637,189.7259123774685
6764.708008,7058.133301,211.88002057671972
6170.813477,7542.265137,220.31447515075305
6463.199707,6573.529297,199.66207882026808
4119.167969,2893.041504,185.11407504786945
5479.210938,7326.704102,218.21453516618558
6291.701172,6341.040039,172.9563716384213
5090.930664,2359.083984,214.47987768283272
2482.285889,3186.070801,242.89137206710296
6449.864746,6348.260742,187.70171758452173
4199.135254,1976.575684,223.9676774027607
6344.413086,6630.237305,188.94316252750707
6859.526367,4630.407715,186.14799805664313
4573.953125,3052.605957,176.8365179617616
2664.836426,2686.638184,240.6114486582264
4557.066406,3356.554199,165.4717212997628
4098.740723,3456.13501,183.7722500071447
4992.77002,6253.15332,211.4746077562802
4899.567383,6408.836426,216.2257266154154
7020.127441,4587.196777,188.20327512789004
5474.236328,5480.39502,186.24865822640106
4217.345215,6385.589355,221.9800977394187
6402.424805,6451.504883,186.95355948672517
4131.30127,2465.448486,198.6555628590209
5942.483398,7235.104492,210.92180846503388
4944.23291,3193.83374,186.35988111228602
6197.814941,2025.189697,237.87697979480438
4410.363281,3584.78833,180.9200880226344
3181.05249,4796.389648,222.6745163041925
3980.191406,2812.030029,186.6224972135692
3468.949707,4141.28125,214.99119202080536
3043.0354,4385.569824,215.77052956474523
5870.678711,3528.136719,192.77840587579664
4902.313477,2916.28833,195.17557086107857
6281.112793,7185.117188,211.08355862936185
3926.139404,2774.694336,187.2781743876997
2619.61377,2893.034424,249.3820982538367
6250.041504,6664.34668,195.53833271412648
5091.035156,4412.754395,178.96047555085593
7836.390137,8649.636719,240.09652767854593
5903.878906,7337.270508,214.94830099168357
3801.595215,2846.364746,198.71894487153838
3866.583252,5280.338867,232.00594438569917
7797.713867,8309.324219,242.18174959275242
2364.812012,3114.224121,246.97871452659254
4388.85498,3428.407959,175.1458946586265
5544.618164,5706.416992,180.5694492869595
4446.210449,1861.75769,219.1542053670944
4788.705566,4286.397461,192.91095996113287
4676.746582,4373.044922,199.9859278100083
4112.550293,2346.403809,200.6301506101569
6622.67041,6726.436523,213.2050184333114
3993.97876,3767.937988,221.2375696607699
3946.550293,5730.466797,241.69088051213168
6188.990723,2168.185547,228.7799548455317
3746.351807,2618.306885,206.43352290589007
5239.851074,6845.580078,206.3777599954274
2901.72583,5517.829102,275.162035952102
5029.168457,6586.350098,210.74822097110686
4980.631348,2952.919678,193.02673258837987
4310.856934,3983.160889,214.52875882369753
4779.330078,3058.579834,191.66171301191736
4474.893555,3477.014893,172.62633248549628
3920.629883,5412.063477,233.66433654368265
4826.76416,6298.237793,211.2407190420394
8252.834961,5793.895508,223.7426709725358
3795.435059,2356.266113,211.35410248349575
6127.791504,7282.331055,218.86089565888372
4911.143066,4535.765137,196.88569632191135
4698.254883,3921.507568,192.16760309793946
6045.061523,7211.88623,211.6197593666943
5000.485352,4481.522461,196.07532222571518
3954.82251,3076.190918,196.36059558172101
6527.945312,7181.580566,217.72612386042124
6396.375,6930.11377,199.33612071675574
3043.184326,4402.617676,216.9955988682804
3007.342529,3755.250732,216.7153496613415
6261.810059,7554.945312,222.51634991855047
5892.83252,5562.11084,173.1875568003201
6215.462402,2213.974609,222.49894544311394
5790.805664,3597.475586,191.20946529107485
6743.833496,7663.42334,216.09575033580063
5652.380371,6950.535645,201.09651053127948
3229.021729,5871.335449,256.7061187162413
2946.666992,4582.941895,213.61675287931183
3465.089355,3924.318359,205.81214598039494
6736.664062,7112.565918,211.00163470606728
5943.630371,7707.937012,231.60865936955216
4766.061035,6749.873535,215.92566088422737
4794.220703,2325.270508,207.1539767368752
6691.993164,7420.395508,214.5180303506616
6187.904297,6892.07373,197.41455231345202
7120.813965,2824.054932,228.18267554514017
4259.959473,4106.495605,238.46865193907004
4665.165039,4101.134766,196.00484124489154
8187.543945,9004.804688,262.34823240261784
3463.434814,3906.707031,205.03568346146153
4765.542969,2841.616699,188.8641250607299
5416.274414,7314.728516,218.94642050813067
6452.191895,6770.67627,200.9933468606213
3093.375977,3803.857666,210.00825355091308
4898.458496,4494.202637,196.22837301020263
2528.600586,2056.171387,253.06075276499672
3268.751465,3939.809082,211.68471892772428
5443.611816,7155.149902,210.74510588437028
5756.618652,7812.061523,231.5562287445343
3427.025146,4953.474609,227.84885827784288
4254.835938,3299.493896,173.83401446086137
3873.179199,2672.401367,195.4470178045783
3267.096924,4281.459473,223.2124717784573
4701.012207,4356.842285,195.60378954588322
4943.124512,2142.825439,217.57575376525392
6913.462891,7007.638184,207.30088308422165
3417.395996,3993.868408,208.1776742590952
6577.270996,6559.588379,208.28366151296046
3402.946777,3906.749268,204.19474150495842
2846.730713,5522.069824,272.035414820954
3769.415283,2860.841309,216.33157669114917
2961.552002,4697.0625,221.4411420079449
3901.327637,3578.448486,194.62153696664856
3054.219727,3989.824951,218.46039267240147
6054.541992,2063.638428,233.02203423737532
4226.709961,3517.865967,186.45079591895058
3975.228027,2871.908203,190.15290217484497
7819.845215,8276.99707,246.43422022805865
5213.919434,2754.976807,222.17398188105514
4908.379883,2142.825439,225.55219342116544
4351.916016,5917.850098,229.51991654997
4606.155273,2797.236572,179.74128204395416
3342.651855,4311.046387,223.42380612157413
7168.071289,4460.614746,200.41495241633564
2585.415527,2333.012451,254.77767997485068
4072.908691,5767.133301,244.7377325598011
4190.471191,5392.592285,249.136766597125
2697.385742,3405.147217,234.44158783687234
6072.371582,2803.167969,232.24657197565088
3098.33374,4377.961914,221.66518819124917
3175.537598,4861.191895,219.07546511960217
7097.077637,2238.031494,251.9861850190049
6174.117188,7111.854492,215.48377582807007
3406.625244,3774.270996,201.40361807321884
6196.728516,7080.154297,211.2156211597268
985.356689,1713.295288,297.2278928867423
6291.02832,4472.37207,184.77072961618703
7771.589355,9139.530273,263.398142379469
6335.15918,7087.910156,207.58936869480723
6300.530762,7138.834961,208.471521248321
5467.624023,6880.802246,203.28041496384785
2712.259521,2139.296143,265.2638964305107
7034.466309,4243.433105,213.77671972793004
5578.584961,5536.130859,183.70143179674773
2781.648682,2624.907471,228.9916092709554
2284.817627,1384.148926,309.3737361035695
4974.564941,3349.509766,180.96755165614016
2694.622803,3066.321777,242.74755794347118
6073.187988,7099.174316,205.34343116801463
6468.626465,6987.174316,208.08434740361807
3280.884277,3786.950928,207.32937040953388
6410.167969,7586.645508,222.0835414820954
6090.824707,5754.417969,175.87448200965963
3403.316162,4221.581543,217.12390043153954
877.71582,1509.237793,324.04213083364294
6332.947754,6630.730469,192.33566345631735
5196.823242,2361.197266,218.62892743848417
3398.352783,3805.266602,201.793998456746
878.543091,1559.077515,323.0821411220028
5967.289551,4080.008301,185.17454774084766
7096.437988,4239.291016,209.28543911291476
4229.467285,3820.067139,212.04203938155527
4906.725586,2920.514893,194.17563373438884
7397.157227,3193.192871,212.92347746563402
5381.29834,5302.972656,199.5887513932154
3290.259766,3909.524902,209.95265068160384
5447.77002,6855.442383,200.6837701123146
3141.355957,4139.161133,218.021839901689
2793.875244,3032.803955,236.76156726015262
6898.252441,6942.800781,205.23149381269468
5203.440918,3133.251221,207.74962704695494
5245.365723,7044.931641,219.8452287731131
2685.241699,2473.901855,241.69356120145181
6453.730469,6737.806641,199.58908290703323
4200.249023,5310.629883,250.83855848646795
6302.598633,2085.067627,231.14132205424252
5507.326172,5513.49707,179.4275842359464
4359.697266,5790.753418,228.30681603840986
6163.638672,7792.336914,227.72232859878255
5708.814941,3476.803467,189.44141064845246
6206.908691,6031.505859,195.37543939870253
5055.088867,6337.687012,202.97977194135635
6286.605469,2168.890137,230.13888714240804
6818.274414,2506.637695,224.8849075476551
9204.15918,9557.65625,329.84695493126804
3806.464844,5557.876953,229.02204566888628
6813.917969,7760.010254,219.9690206052985
5147.745605,6510.27002,203.99523877568518
4163.287598,3365.007568,175.89757366179876
3996.311523,2827.633545,187.26500528707382
6061.942871,2100.995361,248.0302363464891
4210.716309,3343.169678,173.1412706124432
4860.962402,6564.512207,212.0630447829442
5145.53418,2986.733154,202.15864079334685
6412.374023,7739.503418,238.85271641279186
4797.529297,3281.889893,185.43087651110287
4043.613281,3200.166748,187.91074276242463
2344.395508,2364.008057,257.8980023434597
2509.778076,2167.164062,253.28501043125374
5670.033691,7315.432617,212.87718556200167
5775.92627,7242.177246,209.80161184304535
6661.087402,2342.888672,231.49915121031123
3997.287842,3609.444092,199.62567517361606
5314.297363,2956.441895,200.44988139807379
5741.165527,5573.375,176.12917607384756
2876.627197,3052.232666,245.20767054385414
6203.881348,2198.476807,225.39958274984997
6082.971191,4233.099121,183.68030636449373
5220.537598,2606.338135,224.09138349861394
6083.103516,6020.692383,174.55402246291905
6416.56543,4215.212891,201.3502100540139
5521.113281,2563.374023,231.1293646937784
4770.064941,2259.989258,209.8275270783916
5113.547363,4427.991699,175.42154839815953
5697.608398,7272.461426,210.58745391672144
5565.23291,3458.699219,178.87975765196765
6316.94873,4641.432617,174.5694492869595
6256.29541,7392.217773,220.38660226915493
3226.837646,3792.586426,207.74883255694323
6334.602051,6514.503418,186.38477322740133
6562.937988,7135.101074,217.938326998371
7953.864258,8656.6875,247.63513474893543
7022.162598,7217.324219,232.76694578605927
2473.252441,1439.095825,302.53299991426366
5039.646973,6359.524902,208.0024806378783
5625.897461,5392.338867,176.5248835414821
6100.751465,5984.765625,176.03602069103485
5446.661621,5184.533691,186.07401331771027
5298.932617,2602.062256,221.50965105312795
6027.959473,6416.585449,177.10731330913663
4163.850586,5492.370605,254.28197536509387
5336.908691,4595.643066,189.85318510474121
6954.863281,7035.506348,200.19818238975736
5219.384766,6480.048828,195.7592523791832
1697.899658,2595.567139,262.61826755451403
5451.277832,5128.199219,182.5400988825698
3953.719727,2764.832031,187.0042525220771
6174.657227,4699.901367,170.59638192678116
5734.327148,2421.920654,232.23962161698722
6739.973145,7156.241699,211.9556628847418
6293.080078,2012.255981,249.67441913634934
2499.376709,2385.845947,255.25262496070417
3560.481445,7085.078125,238.34208796547685
2285.63916,2397.131104,259.4618387585379
7207.547363,2709.413086,227.9748506758881
3239.522217,3616.481445,212.33178817410192
2983.054688,4424.582031,217.36554542596667
6921.34375,7524.097168,211.78113800691605
4376.722168,3614.375244,181.79459861107142
6067.567871,3737.414062,199.31676145294503
6316.402832,6599.030273,189.36437941184877
2437.592773,1540.529419,304.5639735932097
7296.972656,2525.33374,240.0652967906033
4424.161621,6537.045898,223.66371924209082
3042.086914,3739.75293,212.17512503215113
7451.429688,8320.666016,226.80740190334657
6627.727539,2221.491211,230.31132576948357
5256.941895,5184.540527,203.66690863364866
2650.503174,3129.721924,235.82538938584207
3226.837646,4256.803711,219.78440170329515
4220.091797,3813.022461,213.20026864050755
4435.031738,1882.214844,221.86266182732703
7795.138184,9127.041016,262.9960218341859
4359.074219,3890.511963,204.7064673773256
6214.922363,6623.686035,184.12654111057128
4999.382324,4430.80957,189.69258952302022
4248.774902,3178.328857,178.7015003858135
6254.072754,4483.643066,181.38388156954645
6027.965332,6947.725098,195.84367980337802
5690.428223,3438.981689,194.38333285702038
5227.022949,4924.430176,188.7323883284273
3659.948975,7538.883789,262.39208367866024
4418.591797,6096.329102,228.78893429739077
4196.189941,7029.835449,247.66103855277072
6150.402832,6962.518555,199.66216455660026
6068.577148,3661.50293,201.74993569775086
6777.458496,4576.630371,190.4581349489869
2477.863037,2011.798096,255.90400960246922
7780.793945,9108.260742,264.62566374210513
6618.62207,3045.906738,220.32444914406562
4228.369629,3011.381836,179.56041267754566
6353.154297,5130.78418,159.51168014632333
6241.978516,2013.101318,244.06277614243663
5949.090332,6342.618164,189.78639078620216
6368.905273,6511.27002,189.1963476322483
6053.891113,7291.48877,214.9581149438427
6532.324219,2251.606201,227.60404675487982
4371.207031,3752.439941,195.008705095596
2759.699219,2846.541016,235.03499185504845
3618.399414,2611.966797,215.31549255522847
4425.27002,5890.376465,230.55077019805094
5216.676758,4683.692383,193.35669743648367
5972.815918,7257.675293,210.67048098082364
5684.37793,7540.856445,229.61843331142293
4841.654785,6458.845215,210.73777257008945
7114.427734,2755.681152,216.25603155097025
2893.166504,2560.541992,226.95354233945872
5464.314941,6852.624512,203.8634734646052
2269.381104,1571.525024,320.25106455945814
6153.160156,7349.246582,217.9268497613672
7649.973633,8355.888672,228.86741733588636
7604.238281,4303.677734,199.01409505301362
6720.461426,4821.686523,194.75710897087822
4334.808594,3428.407959,176.37759423851847
5889.540039,7671.171875,230.93632648395302
4651.008301,3673.513672,170.61503243691234
6706.320801,6583.539551,204.91601840473265
4548.793945,2954.328613,185.8174387699694
2735.979248,2402.752686,242.10636449372697
3016.718018,3821.468994,212.28918293275413
2644.420166,1885.701904,270.8747277871453
2751.415771,1817.377441,270.44330827927183
6380.822754,7638.027832,239.2134720356663
4075.600098,3260.749268,183.89920265211055
3883.128174,5661.431152,228.78500757337602
5572.954102,2157.618896,223.26185590580434
2990.792236,3414.312012,223.79695350232916
5409.716797,7056.907227,201.4832842730988
6437.958008,7310.734375,224.83436883770113
6724.172852,7342.652832,220.22686405075592
5152.223633,6801.073242,208.26905775770913
6661.897949,7440.789551,227.75741190591867
4393.818359,3589.015137,181.11564688062646
4514.612305,6592.69043,218.34236232173987
6909.734375,6962.800293,204.92063673516046
2841.877441,2790.185059,240.7395330227773
6120.62207,7278.808594,218.5374181932497
5743.382812,7059.725098,201.4805978680232
6433.964844,6095.681152,168.94936412220287
6450.973145,6514.503418,192.0887028092938
5163.733398,4899.246094,196.35618873424596
6266.575195,6157.608887,177.39476436798034
4477.11084,6651.15918,222.064805235632
2597.542969,2094.916016,250.73948729673344
7211.347168,2339.119873,245.9656540253208
1384.716553,2101.009521,269.107639107199
5885.022949,3860.248779,182.32736417936042
7185.019043,2316.817139,249.943042496642
4633.72998,3095.211182,178.58537338172673
4146.743164,3066.328613,187.23765539710212
5137.261719,3289.638672,185.51359492440915
5076.040039,2325.270508,212.00182904175358
4611.118652,3824.998291,191.77229001743305
4178.183594,7179.481445,246.1938326998371
6519.364258,6999.149902,215.79585607727702
5560.280762,7034.365234,201.66403360864223
6089.583984,6089.080078,185.92552942185134
3959.23999,3500.62793,191.18963161955932
5488.018066,2368.248779,238.7158012060244
2462.421143,2309.061035,265.8955331370924
5534.751953,7384.144531,218.47036666571404
5955.719238,7351.359863,215.78474464862393
6401.344238,7833.195312,240.5847789431568
5595.399902,2496.366699,234.15307936326485
4510.983398,7422.368164,252.94646051841903
6358.266602,6628.004395,189.053242262296
5874.092285,7113.263184,206.14171644137065
3458.471191,4090.561035,213.3754165356806
4077.149902,6525.654785,227.12861021405504
3765.654297,5549.423828,225.22374324826384
6103.829102,3695.323486,203.7952616387071
5897.244141,4046.899414,183.20652167700266
2852.355957,2804.273926,235.7401274613472
5039.095703,4806.266113,197.5478608785116
6152.597656,6070.003906,182.02480637878313
5253.075684,3062.109131,208.09709353833844
5623.702637,6896.300293,195.61423794690063
5585.638184,3555.913086,188.9019004886971
6342.874512,6398.269531,179.06670286645138
5977.905762,5536.581543,166.05025292218
7220.551758,2714.534424,228.00233202823583
6409.605469,6400.382812,189.30788488468463
6449.324219,6963.222656,204.0677774284816
5220.019043,4330.644043,173.90002000514417
2940.572998,5735.369629,268.5628761681575
5823.895508,3316.407715,208.79416421365494
4326.977051,6833.949707,236.30168328998886
3649.283203,2687.342773,216.47896887771142
6171.017578,6986.342773,206.2487096682004
4185.358887,5492.377441,257.2787745420251
5992.658691,5888.960449,171.91127432768425
5042.398926,2806.401367,211.88615358234975
6262.339844,2049.140869,239.71007973478893
3446.333008,3682.699707,198.55647452201995
3365.103027,3731.43335,206.07384756080134
4343.632324,4115.928223,216.50654168214683
5371.035156,5251.80127,194.6152724986425
6264.545898,2256.946045,224.4644108485039
3665.828125,5464.185547,223.52154554028178
5330.053223,2496.711914,232.86074704924124
4267.537109,5548.726562,239.89804806950357
5510.144043,7286.818359,212.33865851218886
5632.515625,5483.916992,175.41951930496413
6056.168457,2587.14209,237.17278157240435
6191.759277,6239.775879,174.29442428052928
3984.421387,3037.446289,195.12081392358036
6344.556641,7217.049805,209.33278843131092
6463.172363,6636.95752,193.19918836272186
5966.175781,2004.056152,234.08537052384898
5451.244629,7128.592285,210.1894601468949
6806.533203,4431.520996,195.04151924780658
5439.166992,4399.637695,165.69443571204025
4022.237305,5381.532715,232.81103712383185
7710.092285,8324.188477,233.30567288731388
5085.426758,6761.750488,209.96568831985368
3992.881348,5416.290039,240.00429824812093
5178.624023,4661.854492,191.6412220285216
4349.69873,3865.151611,202.70497556514533
2754.173096,1820.8927,271.4424909262382
6339.571289,7008.307617,203.2045383098511
5778.286621,2572.144287,223.22604669772227
6388.648926,6385.589355,186.35553142236574
5934.751465,4039.150391,186.74071618416164
5340.217285,3066.335693,201.31272612957616
5223.294922,2921.219482,203.94513446314767
2612.223877,2697.240234,248.39766797176418
1957.223877,2178.738281,263.95607441913637
6085.066895,7024.35498,203.64295390243205
5051.228516,6286.262207,207.97646823468892
5157.556641,2634.241455,228.32315738332713
4474.893555,3453.063721,168.8451944785802
3138.041504,4560.406738,224.78400160041153
4135.98877,2347.904297,200.74482009659627
2608.567383,1648.309937,279.10570718184675
6044.515625,7330.930664,217.29656768883427
6060.271973,3688.948242,195.53018776256752
5824.452637,6517.314453,188.91127432768425
6544.187012,7490.135742,215.42206281615273
5345.732422,2596.48291,223.89472721556973
296.610718,576.224426,346.4332142550942
6048.911133,5874.878906,175.89025749478438
3931.102783,7070.291992,258.4130376382498
4307.785156,3732.010986,196.94916407076104
3965.301025,5301.472168,235.6619816524249
5350.707031,6977.304688,207.04900688748535
6128.888672,6612.414551,180.98831699579893
5329.739258,3031.113281,198.41170015146753
6406.90332,7428.630371,222.04410276928354
6427.804688,6580.144043,192.25245920379527
3213.050293,3905.995605,211.70414106484526
6711.466309,7782.54541,222.18863707810578
6013.510742,7013.943359,201.97816581406647
4548.66748,3173.22168,169.89483581492385
6490.195312,6617.416504,199.1508273556057
4543.830566,3869.378418,196.66419364979566
6197.831543,6844.875488,193.57852590666172
2514.818604,2568.995361,246.6948186676574
3008.991699,4220.172363,221.6693149667057
3036.014893,4389.23291,217.81656997513647
3793.229004,2736.654053,197.50647880883656
2970.381348,4599.144531,215.02216569975135
6851.76709,7550.049316,211.92601526106714
5554.848633,7398.811523,218.21122574376267
4059.055176,2804.985596,187.42644108485038
4435.743164,7479.569336,250.8819639335829
5435.625977,2454.888916,233.81008259266667
5956.816895,6974.494141,197.7370752479209
4306.114258,2289.639404,225.2055328513046
4900.67041,6644.819336,210.76312766139864
5735.104492,6644.8125,187.32595810351233
4908.931641,2480.249023,187.9198536766597
5893.38916,5465.897461,172.07855162756138
4159.979004,3090.984375,184.91763596353348
4267.305176,4123.930664,241.46822325740905
6199.397461,6908.416992,199.32064245091595
6053.874512,4172.988281,185.4541053413735
5419.081055,5471.236816,188.6870452402046
6672.128418,6687.790527,207.55487411048554
2774.567383,1373.582153,306.8821354062473
8303.617188,8890.007812,267.6712983338573
4945.887207,3378.39209,174.80943671229744
6043.407227,6976.607422,200.96868909148066
6073.187988,6942.793945,196.5126003829556
5209.297852,5114.525879,196.8173816124146
5674.445801,7125.943359,207.84861250035723
5047.368164,6400.382812,204.87442485210482
3459.452881,3737.569092,198.93555485696322
5567.444336,6544.787598,194.74132205424252
3845.621094,2571.115723,200.42679546169015
5448.321777,6586.350098,194.07371038266982
4409.933105,1880.059204,222.86347918036066
3910.151367,5300.767578,233.1399331256609
3186.567627,4666.771484,221.64517733131376
1613.620117,810.030762,303.7954445428825
3972.255371,3498.049805,188.9225686605127
5714.158691,7492.249512,221.99218656225887
6786.558105,2363.458496,228.7288216970078
5650.726074,6928.697754,201.49086336486525
7702.371094,8415.766602,231.19655911520104
6189.564453,7460.549316,217.86133577205567
5721.664551,5456.915527,171.59327255580007
4640.899414,3751.038086,181.97874882112544
4300.626953,5931.234375,229.04653196536253
5207.307129,6456.027344,197.00406961790173
7164.062012,2235.108154,255.50460404103913
6589.955566,6596.219727,209.32378611642994
5385.064941,5247.891602,188.32678117230145
5272.935059,4864.728516,196.25567145837502
6731.700684,7589.463379,209.15980680746478
3415.719482,3988.106201,206.36110999971422
3812.53125,5317.66748,230.6271727015518
4223.952148,3268.498291,177.2704066760024
5373.086426,7222.797852,221.7306507387614
6410.162598,6629.321289,193.3454659769655
6761.768555,2351.039062,229.50993112514647
4428.027832,5884.741211,230.187293875568
2912.474365,2969.819336,250.76567117258725
6161.432617,7300.646484,221.18033780114888
3371.323975,4754.123047,216.34806092995342
5963.600098,7421.649414,220.49536738018347
989.97821,1629.585693,302.17363321997084
5528.282715,2595.073975,228.75410248349576
6583.343262,7249.22168,220.16407647680833
7229.689941,2905.01709,209.67322454345404
5194.617188,5126.071777,199.35085021862764
4286.734375,5476.921875,249.05049869966564
6596.579102,7273.172852,221.91837901174588
6122.166016,3662.228516,202.70071732731273
3481.628662,4239.192383,217.5155382812723
5547.358887,2383.056396,236.97108970878224
4366.260254,5854.449707,230.68345003000772
2326.179688,970.644958,308.1551827612815
2531.473877,2399.653076,251.0222057100397
3810.876709,2643.666992,199.98556771741306
6386.437012,4353.327148,189.40053156525963
3137.495605,4062.383057,225.50402674973566
4538.315918,3664.391113,182.99148924009032
3397.249756,3789.064209,202.20435540567576
5445.553223,2419.666504,232.53804121059702
7257.347656,2798.553955,229.59031751021692
7571.865234,8953.464844,243.19104341116287
3420.638672,4426.66748,218.80306364493728
7230.566895,2735.766357,228.02142836729445
3363.057129,4052.520752,218.59372410048297
3413.689941,7719.792969,263.43445457403334
4036.995361,3545.339355,189.48298133805835
6344.540039,7693.009766,234.17922894458576
6274.103027,6449.539551,180.3548341001972
5759.375977,7173.141602,207.13582349747077
5216.125488,2895.154785,207.9189448715384
3441.65625,3835.269043,199.39147209282388
4242.719727,5897.420898,227.2681775313652
6284.973145,7277.399902,212.51690434683204
7039.981445,4489.278809,203.43649509873967
4857.09668,6300.351074,208.39665628304422
4124.683105,2327.383789,204.05978108656512
5914.357422,7651.447754,229.19544454288246
6189.597656,6165.978027,183.7101826183876
2490.536377,1447.549316,296.64730359235233
6720.974121,4426.583008,186.26525678031493
